rank,name,streamers,viewers
1,Escape from Tarkov,9,15648
2,League of Legends,11,5848
3,Mamon King,4,4950
4,Just Chatting,10,3677
5,ARC Raiders,9,3023
6,VALORANT,6,2276
7,Street Fighter 6,9,1999
8,World of Tanks,1,1697
9,Teamfight Tactics,3,963
10,Hearthstone,1,956
11,Overwatch 2,3,869
12,Mario Kart World,1,586
13,Black Desert,2,303
14,Dead by Daylight,2,293
15,IRL,2,286
16,Dragon Quest I & II HD-2D Remake,1,250
17,ELDEN RING NIGHTREIGN,2,249
18,Art,1,226
19,Tom Clancy's Rainbow Six Siege X,1,203
20,Pokémon Legends: Z-A,1,175
21,Music,1,163
22,Dark and Darker,1,160
23,Shiren the Wanderer: The Tower of Fortune and the Dice of Fate,1,127
24,Shadowverse: Worlds Beyond,1,126
25,"Animals, Aquariums, and Zoos",1,122
26,Eternal Return,1,121
27,Rust,1,117
28,Apex Legends,1,114
29,Winter Burrow,1,110
30,Genshin Impact,1,109
31,"Warhammer 40,000: Darktide",1,108
32,Rhythm Doctor,1,108
33,Kirby Air Riders,1,106
34,Jinro Metropolis,1,106
35,Noita,1,98
36,Delta Force,1,94
37,FINAL FANTASY XIV ONLINE,1,94
38,,1,87
