rank,name,streamers,viewers
1,Teamfight Tactics,27,2317
2,Mamon King,4,2107
3,Escape from Tarkov,62,1366
4,League of Legends,44,1011
5,VALORANT,90,993
6,Just Chatting,65,918
7,Overwatch 2,43,870
8,ARC Raiders,58,855
9,Apex Legends,121,599
10,ASMR,15,509
11,Grand Theft Auto V,26,468
12,Path of Exile 2,34,449
13,Art,22,441
14,Street Fighter 6,32,406
15,Dead by Daylight,44,342
16,Fushigi no Dungeon: Torneko no Daibouken,1,289
17,Retro,4,282
18,Bread & Fred,1,281
19,Black Desert,4,270
20,FINAL FANTASY XIV ONLINE,15,248
21,Splatoon 3,10,246
22,Pokémon Legends: Z-A,9,243
23,Mega Man 10,1,231
24,Shiren the Wanderer: The Tower of Fortune and the Dice of Fate,1,219
25,The Legend of Zelda: Breath of the Wild,2,216
26,Always On,4,209
27,Rust,12,191
28,"Animals, Aquariums, and Zoos",4,183
29,Genshin Impact,17,148
30,Honkai: Star Rail,8,129
31,Shadowverse: Worlds Beyond,2,124
32,Hearthstone,3,120
33,Eternal Return,2,118
34,INAZUMA ELEVEN: Victory Road,6,112
35,Minecraft,14,108
36,Monster Hunter Wilds,15,100
37,Resident Evil 5,1,98
38,PokéPark 2: Wonders Beyond,1,97
39,ARK: Survival Ascended,6,96
40,Destiny 2,23,96
41,Zenless Zone Zero,4,86
42,MapleStory,4,81
43,Fortnite,22,80
44,Gwent: The Witcher Card Game,1,71
45,Mario Kart World,2,70
46,7 Days to Die,6,69
47,Dragon Ball Gekishin Squadra,6,65
48,Diablo IV,3,64
49,Kirby Air Riders,3,63
50,Tom Clancy's Rainbow Six Siege X,7,60
