rank,name,streamers,viewers
1,Mamon King,4,27051
2,VALORANT,10,14404
3,League of Legends,13,10725
4,Inazuma Eleven GO: Chrono Stones - Thunderflash,1,4839
5,Escape from Tarkov,8,4378
6,Just Chatting,8,4049
7,Street Fighter 6,6,3005
8,Overwatch 2,5,2578
9,ARC Raiders,6,1573
10,Mahou Shoujo no Majo Saiban,1,1394
11,,2,1225
12,Hearthstone,1,1050
13,Teamfight Tactics,2,1043
14,PUBG: Black Budget,3,719
15,SOUND VOLTEX EXCEED GEAR,1,630
16,Apex Legends,3,583
17,World of Tanks,1,582
18,Zenless Zone Zero,1,467
19,Black Desert,2,407
20,ELDEN RING NIGHTREIGN,2,284
21,Retro,2,271
22,Art,2,229
23,Tom Clancy's Rainbow Six Siege X,1,225
24,Dark and Darker,1,208
25,Super Mario 64,1,202
26,"Animals, Aquariums, and Zoos",1,195
27,"Warhammer 40,000: Darktide",1,189
28,Arena Breakout: Infinite,1,186
29,Pokémon Legends: Z-A,1,173
30,IRL,1,148
31,Eternal Return,1,147
32,Dead by Daylight,1,139
33,Shadowverse: Worlds Beyond,1,137
34,PUBG: BATTLEGROUNDS,1,126
35,Mess Adventures,1,116
36,Minecraft,1,113
