rank,name,streamers,viewers
1,Mamon King,3,50630
2,Escape from Tarkov,3,12960
3,League of Legends,10,8971
4,ARC Raiders,12,5247
5,Street Fighter 6,3,5072
6,Apex Legends,6,4245
7,Just Chatting,10,4234
8,Rocket League,5,4156
9,VALORANT,6,3022
10,Pokémon Legends: Z-A,2,3009
11,ELDEN RING NIGHTREIGN,3,2892
12,ASMR,4,2143
13,Teamfight Tactics,3,2013
14,INAZUMA ELEVEN: Victory Road,2,1271
15,Overwatch 2,6,1269
16,Fatal Fury: City of the Wolves,1,753
17,Factorio,1,742
18,Hearthstone,1,616
19,ARK: Survival Ascended,1,476
20,Grand Theft Auto V,1,454
21,,2,294
22,Black Desert,1,260
23,Heavy Rain,1,254
24,Japan Stigmatized Property,1,240
25,Shadowverse: Worlds Beyond,1,226
26,Dead by Daylight,1,205
27,"Yes, My Queen",1,200
28,Super Smash Bros. Ultimate,1,184
29,LurkBait Twitch Fishing,1,182
30,EA Sports FC 26,1,172
31,Jinro Metropolis,1,148
32,Return of the Obra Dinn,1,145
33,DJs,1,137
34,"Animals, Aquariums, and Zoos",1,134
35,osu!,1,130
