rank,name,streamers,viewers
1,Just Chatting,228,55310
2,Escape from Tarkov,104,12612
3,League of Legends,138,10153
4,VALORANT,178,10091
5,Kirby Air Riders,17,6715
6,Street Fighter 6,77,6709
7,ARC Raiders,65,4048
8,Mamon King,5,3907
9,Art,22,3848
10,Apex Legends,254,3684
11,World of Warships,8,2866
12,Delta Force,26,2792
13,Jinro Metropolis,4,2337
14,Teamfight Tactics,22,2178
15,ELDEN RING NIGHTREIGN,38,2157
16,Minecraft,64,1879
17,Agreeee,3,1849
18,Blue Protocol: Star Resonance,49,1657
19,Overwatch 2,100,1569
20,FINAL FANTASY XIV ONLINE,67,1517
21,MIMESIS,26,1423
22,Monster Hunter Wilds,63,1158
23,Dead by Daylight,75,1078
24,Dark and Darker,8,1026
25,ASMR,6,973
26,Retro,17,972
27,Path of Exile 2,15,970
28,SILENT HILL ƒ,7,897
29,Hogwarts Legacy,8,857
30,Black Desert,8,818
31,Satisfactory,3,790
32,Grand Theft Auto V,59,754
33,Marvel Rivals,17,665
34,Dale & Dawson Stationery Supplies,4,572
35,Special Events,13,474
36,Genshin Impact,20,433
37,Goose Goose Duck,6,406
38,Urban Myth Dissolution Center,3,375
39,Tom Clancy's Rainbow Six Siege X,18,371
40,World of Tanks,13,371
41,Shadowverse: Worlds Beyond,8,354
42,Honkai: Star Rail,10,327
43,The Legend of Zelda: Breath of the Wild,5,316
44,Hearthstone,3,316
45,Arkheron,12,309
46,Japan Stigmatized Property,16,299
47,Fortnite,24,293
48,Dungeon ni Seisoku Da!,2,290
49,IRL,6,264
50,R.E.P.O.,37,261
