rank,name,streamers,viewers
1,Escape from Tarkov,92,7900
2,Just Chatting,68,4048
3,VALORANT,182,2958
4,Jinro Metropolis,2,2265
5,Teamfight Tactics,22,1986
6,ARC Raiders,55,1409
7,League of Legends,100,1242
8,Overwatch 2,70,1055
9,ASMR,17,955
10,Apex Legends,193,807
11,Dead by Daylight,42,719
12,Blue Protocol: Star Resonance,25,665
13,Monster Hunter Wilds,52,606
14,Grand Theft Auto V,58,548
15,OCTOPATH TRAVELER 0,4,512
16,Hearthstone,3,506
17,ELDEN RING NIGHTREIGN,28,495
18,FINAL FANTASY XIV ONLINE,26,474
19,Art,18,425
20,Street Fighter 6,43,372
21,Rust,32,370
22,DJs,2,320
23,Minecraft,35,249
24,I'm Only Sleeping,5,233
25,Black Desert,5,225
26,EA Sports FC 26,3,207
27,Pomegranate Housing Complex,1,193
28,Shawarma Legend,1,164
29,FINAL FANTASY VIII Remastered,1,161
30,ARK: Survival Ascended,18,132
31,Mamon King,5,132
32,Dark Souls: Remastered,2,118
33,7 Days to Die,8,115
34,SHINOBI: Art of Vengeance,1,112
35,Honkai: Star Rail,9,109
36,Shiren the Wanderer: The Tower of Fortune and the Dice of Fate,1,100
37,Tom Clancy's The Division 2,6,96
38,Path of Exile 2,14,91
39,Tom Clancy's Rainbow Six Siege X,5,88
40,Phasmophobia,14,88
41,Always On,4,85
42,Dark and Darker,3,83
43,R.E.P.O.,17,83
44,Escape from Duckov,3,82
45,"Animals, Aquariums, and Zoos",3,79
46,Genshin Impact,12,78
47,Marvel Rivals,7,76
48,Retro,4,75
49,Music,4,74
50,Fortnite,16,71
